UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Failure Type
2719,M02719,M,300.6627667962473,307.5119953218966,1674.6633768184006,42.11350105620828,70.44413388505706,0,No Failure
2720,L02720,L,294.32059303275696,305.2999135899654,1719.988525129977,40.30874191035265,402.36190470718435,1,Tool Wear Failure
2721,M02721,M,297.2577395303978,306.8227412038774,1681.749155208499,47.49954925740149,83.75945828086203,0,No Failure
2722,M02722,M,298.99586146554594,311.8953062287487,1413.7358092466163,41.53189819493921,111.79987033709256,0,No Failure
2723,M02723,M,299.0144496238987,307.22697681555064,1594.5322186805274,37.81114491739986,9.306962061959027,0,No Failure
2724,L02724,L,300.8055180612296,309.5045462980981,1735.6165809869606,44.83865444381494,102.14607927826783,0,No Failure
2725,L02725,L,300.4964507864026,310.1920873185277,1687.320907973275,39.818872496494805,157.68568355394552,1,Heat Dissipation Failure
2726,L02726,L,297.5289167493856,308.1487549239146,1573.6829956211513,37.36331083184359,62.48631897135067,0,No Failure
2727,L02727,L,300.69974248706126,307.77359149600403,1632.0443364089651,41.71955958525142,75.38783712614668,0,No Failure
2728,L02728,L,296.67191651244514,305.428266434271,1980.393301954829,41.835895733829695,53.97473256288718,0,No Failure
2729,L02729,L,299.9617747655837,310.84875500644443,1689.3121688361327,29.166861502368207,375.3116549250997,1,Tool Wear Failure
2730,L02730,L,301.72104495684204,310.2988590371932,1482.2919272544616,43.49230775898223,69.92520431401215,0,No Failure
2731,M02731,M,300.52988821370997,312.58492777827433,1525.5251647767577,58.57973310537915,14.571008476939777,0,No Failure
2732,L02732,L,298.31154076704826,307.63071536877464,1349.7906545911535,30.403276417669215,3.164095957339871,0,No Failure
2733,L02733,L,297.4364424564558,306.08738265444293,1959.623545466771,35.15932003532428,159.8907224441873,0,No Failure
2734,H02734,H,295.04281740748144,305.95818379416573,1826.3738417720274,67.88686144569232,85.68175402575919,0,No Failure
2735,H02735,H,298.72107927582846,311.1325053560651,1553.72009740359,31.973337097434346,0.2996298344643957,0,No Failure
2736,M02736,M,295.86956554405816,306.494159932174,1929.821047294883,52.99530906931512,52.068190052009776,0,No Failure
2737,H02737,H,296.51373067277217,308.4043747716071,1652.1893280604274,37.88979962776339,265.02995401982747,0,No Failure
2738,L02738,L,295.7185083985267,308.2334614094821,1461.5492373214838,40.76959572332793,318.79544447801646,1,Tool Wear Failure
2739,H02739,H,297.1792153346867,305.7964273147953,1701.3269405151998,38.862256963676664,5.945066020079891,0,No Failure
2740,L02740,L,298.04406117102604,309.4516481721154,1610.2767744931396,44.414235196162245,14.226846504330725,0,No Failure
2741,L02741,L,298.6472291623314,306.3620233983761,1689.0277203449584,24.41986083030521,0.5272823319113303,0,No Failure
2742,L02742,L,296.8989867291721,307.5363405268517,1293.3218295636402,42.02701676025997,219.24759309642187,1,Tool Wear Failure
2743,L02743,L,300.2385674127904,310.1315905770182,1393.5106716145294,36.1484823618353,7.940600441000213,1,Heat Dissipation Failure
2744,L02744,L,297.6835894840201,309.5480147885832,1805.6828198410853,21.595153267408357,12.331139294886384,0,No Failure
2745,M02745,M,296.524555133469,308.28293240294624,1842.3795522374353,51.34526360606155,27.89446166908255,0,No Failure
2746,M02746,M,298.55258453448687,309.4072595602885,1792.5297119453721,19.158197416381878,269.1279914280887,0,No Failure
2747,L02747,L,302.02710566708765,312.4747475163119,1936.6033898131236,61.59000891701533,125.87425876097966,0,No Failure
2748,L02748,L,298.77032113307024,309.53287414815316,1642.3221358697456,46.321023255987456,103.6163417920615,0,No Failure
2749,M02749,M,297.3742887452528,307.4669450523176,1629.7200469554962,26.600871985886165,165.83645540200297,0,No Failure
2750,M02750,M,295.04507728776264,304.9532836761008,1375.0620026105703,53.51079367073154,127.63814365451469,0,No Failure
2751,L02751,L,297.66117535805586,309.82504261643453,1434.7107126562573,32.68871670711312,147.97435815765564,0,No Failure
2752,M02752,M,298.56985625017626,310.9141909796935,1182.3048166298972,33.14290588768474,8.263090435034766,0,No Failure
2753,L02753,L,297.3248382174889,307.1123494209356,1481.15755798247,22.21432598169051,96.2307902193749,0,No Failure
2754,L02754,L,294.76923072351804,305.12568532803414,1169.7062722721985,31.55628988806607,151.11430355039926,0,No Failure
2755,H02755,H,296.39886922099316,306.52135205815233,1732.6172344358604,32.73069734417235,90.06384221859747,0,No Failure
2756,L02756,L,301.00907692177555,308.59152925886974,1608.439917131096,48.32691647368333,1.28141835103583,0,No Failure
2757,L02757,L,300.96800200746094,310.46334864104296,1175.507854121181,51.8069228453087,25.611219453351946,0,No Failure
2758,M02758,M,296.32672166159085,308.726277963163,1504.7574399950877,27.799335876916892,355.7669288736848,1,Tool Wear Failure
2759,M02759,M,299.4455135743989,308.32084976185115,1891.600653087086,42.867283494498054,131.73249698821076,1,Random Failure
2760,L02760,L,295.74285443045966,308.9146696239116,1516.2680591551511,21.822661107022675,125.96814079645526,0,No Failure
2761,L02761,L,300.90863256398995,312.66682202837404,1359.792089805708,42.90521740564026,116.59166061262934,1,Heat Dissipation Failure
2762,L02762,L,298.5904716957885,309.1927189216078,1218.6594431135702,61.72593940198697,14.76853517165259,0,No Failure
2763,M02763,M,299.9992829972331,310.8405479261977,1224.0125623888107,22.42527008482215,0.4418429361169587,0,No Failure
2764,L02764,L,294.66981330563493,303.2940032611324,1634.829488236581,30.053774574596673,62.74627501556586,0,No Failure
2765,L02765,L,299.4552742038498,309.05743107551274,1461.0066388171733,47.42093388929901,63.457626632081165,0,No Failure
2766,H02766,H,298.084651872631,310.24675053811364,1475.8667504112207,48.59658891545251,180.39013383724327,0,No Failure
2767,L02767,L,299.8038581415817,308.8820641328214,1461.7464232444963,30.787066051612168,21.639352336594005,0,No Failure
2768,L02768,L,299.9297355961957,311.5214332316189,1513.6549770609713,54.86160990152021,34.74759214398081,0,No Failure
2769,L02769,L,298.23156937894953,306.16600909479394,1318.7696743325434,32.03868302824745,8.79907564155422,0,No Failure
2770,M02770,M,296.8983407218082,305.1011031030957,1595.4776253685054,56.8544720478019,55.14667606066222,0,No Failure
2771,L02771,L,299.659392364359,312.51146936273847,1283.7087704944247,44.84245732976802,31.935650256316084,0,No Failure
2772,L02772,L,297.9796910011898,307.9619352818293,1403.277447273203,52.84401406880919,32.94281585126315,0,No Failure
2773,M02773,M,296.3544300929447,305.5466802624532,1720.0414061913566,43.86715641886665,31.65489111613678,0,No Failure
2774,L02774,L,296.25969553708467,308.30380677758313,1606.2535564507264,46.719932120412665,28.440590515296595,0,No Failure
2775,L02775,L,295.14567116737527,307.0144034998205,1661.7427550239079,47.25002128999499,41.618681269590006,0,No Failure
2776,L02776,L,297.0794176808739,308.46054952875977,1924.364638832247,51.58352183005494,83.09079988216456,0,No Failure
2777,L02777,L,300.30538409214876,309.4505372130306,1528.1040359524036,39.84270683243041,62.17970840960023,0,No Failure
2778,L02778,L,298.45565959941086,308.02528323550433,1542.6478246224785,31.197958764198077,7.079305348611739,0,No Failure
2779,L02779,L,297.04046458815395,307.50790782374105,1491.407252616034,39.382976903780126,59.92723144819812,0,No Failure
2780,L02780,L,299.7097118763602,310.751310889581,1459.295843372588,33.5151463225279,202.2420051040339,1,Tool Wear Failure
2781,L02781,L,296.4350467565532,305.6723213955254,1357.6010646482941,34.16734108485948,11.463462856453866,0,No Failure
2782,M02782,M,298.2907005486656,308.54680621459664,1553.8728206474163,56.668129080810075,311.9992189147991,1,Tool Wear Failure
2783,H02783,H,297.740739254549,308.14182620574513,1602.4602151626907,46.378597070840776,39.85446503914512,1,Random Failure
2784,M02784,M,299.6582612511767,311.5884158857396,1612.4511218172863,45.92007269786216,1.5813691205808957,0,No Failure
2785,M02785,M,294.945543258161,306.0772420015637,1550.340434157267,50.86425611793862,31.525025837114875,0,No Failure
2786,L02786,L,296.3996045083707,304.13940204111776,1704.8624253042226,46.32657961287098,7.798114122415312,0,No Failure
2787,H02787,H,294.82350868181095,304.5030632190829,1544.07799865011,58.78476262349274,90.24369933906755,0,No Failure
2788,L02788,L,297.5808065563815,306.1876315014064,1465.4121714396506,19.286396046721542,41.06946316055945,0,No Failure
2789,H02789,H,300.52285500726487,311.37498613818235,1372.5910189719689,30.22400166038613,177.5980067317068,1,Heat Dissipation Failure
2790,H02790,H,297.08910558069294,308.4738356064505,1261.0687445640774,33.184301673713485,142.46317164616798,0,No Failure
2791,M02791,M,297.0786321236087,307.23096610202407,1800.6524414040118,26.454106719615154,68.28122697094949,0,No Failure
2792,H02792,H,299.84344884836827,309.4412583024265,1413.4595056501216,41.29584003007329,88.81366878436378,0,No Failure
2793,L02793,L,300.2370991169106,310.34085380646457,1372.8278812085882,41.764528973436754,101.35353276757264,1,Heat Dissipation Failure
2794,L02794,L,297.92285786546245,308.23623677567906,1463.9353956609737,59.86410229903023,34.09306591666784,0,No Failure
2795,L02795,L,299.4694297080998,308.50928023052444,1488.8848905744903,49.18077774427148,16.210584548460837,0,No Failure
2796,L02796,L,295.9460909182441,304.11802426709005,1832.5852797573673,35.10996147806388,51.023162782640846,0,No Failure
2797,L02797,L,300.85594866785084,307.7807401040178,1479.963224415753,45.09876402055922,10.763597526547686,0,No Failure
2798,M02798,M,302.3974125878741,314.2981857854824,2010.9656732765147,21.95500819932642,40.83879693364636,1,Heat Dissipation Failure
2799,H02799,H,299.14243158237747,309.8869809478299,1550.2209087943156,41.58828460816581,86.86516243362195,0,No Failure
2800,L02800,L,293.9313367573144,304.47510327433065,1907.6251650405463,41.05520952668137,83.89153120678738,0,No Failure
2801,M02801,M,296.98353947520445,308.8813378071339,1699.0815201605283,31.17608894827127,13.881308142276358,0,No Failure
2802,H02802,H,299.3256506433387,307.4424486288001,1603.5340093781658,38.16406223377232,0.9043990002917799,0,No Failure
2803,H02803,H,297.2570340056673,304.6535876918848,1821.7081702894816,33.265401231913124,10.060246642449554,0,No Failure
2804,H02804,H,300.64439710850024,311.2207449832789,1740.0158020534957,30.872523177324048,3.9765212995832293,0,No Failure
2805,L02805,L,299.27631452887175,309.7162215920369,1652.5979597945657,46.89475643106292,55.25360045582125,0,No Failure
2806,H02806,H,296.6870489984684,304.0900887839593,1954.3446059520643,50.47809460233559,53.339782476768576,0,No Failure
2807,M02807,M,298.16452962154256,308.7038112147533,1449.4381867467155,45.25465554358535,29.86897554780073,0,No Failure
2808,L02808,L,296.31233355872183,305.7119991301225,1360.4119779000614,35.802096445886754,26.2048945178222,0,No Failure
2809,L02809,L,297.7348302431751,306.52419815356876,1417.5518279931166,33.56434064191111,54.52666726537234,0,No Failure
2810,M02810,M,296.9908135191349,306.4906779567113,1852.9825829819813,36.11221017261627,9.779664795249202,0,No Failure
2811,L02811,L,300.4495236004661,306.7872307440884,1798.921271780737,37.976521294938735,26.048720092597737,0,No Failure
2812,M02812,M,302.332024113662,311.4449627785741,1444.620541423167,31.47526012582785,56.198600862202376,1,Heat Dissipation Failure
2813,M02813,M,295.2376233335285,304.1811814793022,1116.6110241344197,50.676625152144936,10.760300590865901,0,No Failure
2814,L02814,L,294.2535674275805,305.0892210979847,1501.8919849772951,38.15333089803754,198.46942852081025,0,No Failure
2815,L02815,L,297.60965515629726,307.37230995153095,1357.1217094695849,47.795862074284706,121.72343658611254,0,No Failure
2816,M02816,M,295.06316860234267,306.021471912861,1450.2372803119408,26.21278920121628,52.172590945603694,0,No Failure
2817,L02817,L,298.19242320734185,304.36811419023684,1349.7444577391568,33.30724530145995,17.602664949082932,0,No Failure
2818,L02818,L,299.5978722276119,308.33922489375533,1250.209822797661,48.73815216961111,23.317627717078047,0,No Failure
2819,L02819,L,301.08828379453365,311.9222793718908,1876.4585432417307,48.879253384881096,13.816999174498434,0,No Failure
2820,L02820,L,298.5027891174306,308.0394921715709,1416.218291032945,28.18077645025583,18.840944141764705,0,No Failure
2821,H02821,H,297.71368955030084,308.9818803497624,1792.0913371243687,43.191596693694535,59.299702554719616,0,No Failure
2822,L02822,L,294.14323016685387,301.43632580277006,1499.1081958644584,43.45326335716157,30.44717303428034,0,No Failure
2823,M02823,M,298.15237029837164,309.24903655790587,1336.0468061237468,33.10911261432994,233.1897587961036,1,Tool Wear Failure
2824,L02824,L,298.24257452109896,307.2838656944214,1630.07596231427,43.72926999050462,350.1757294804675,1,Tool Wear Failure
2825,L02825,L,299.3779136284255,308.2736180018515,1468.6835055519257,24.41289655407873,126.9643756652048,0,No Failure
2826,M02826,M,296.6830237969418,308.169594367333,1501.6667717545797,30.92888822588278,178.65704482997594,0,No Failure
2827,M02827,M,297.2298947995283,308.9727464944631,1564.7816340271204,46.1416107181919,31.809404583133258,0,No Failure
2828,L02828,L,295.14399548939167,306.6960450335226,1393.17023855026,40.464117579241886,118.11920195185813,1,Random Failure
2829,L02829,L,293.5174143862319,306.5753772738043,1248.1302517062195,40.98176066602562,6.452846035490073,0,No Failure
2830,L02830,L,295.88300581840645,307.78321123107145,1529.607358078133,38.42442563268732,348.2236010026228,1,Tool Wear Failure
2831,L02831,L,294.959348371494,303.76619349589555,1711.6304440822466,45.52291873787819,119.80331879798915,0,No Failure
2832,M02832,M,298.7734245908413,308.98588178304476,1377.144687277122,46.00341602732775,41.15259421306798,0,No Failure
2833,L02833,L,297.0637318866663,306.5234350239389,1566.4054343414284,48.06123618417711,160.16274251332064,0,No Failure
2834,L02834,L,297.02352573985047,310.06716052977407,1808.737431734871,41.42292192661058,1.7199638185089452,0,No Failure
2835,L02835,L,296.1311739076496,307.7884788396977,1522.705155711799,36.29753395090762,50.97422498214921,0,No Failure
2836,H02836,H,291.63486913497513,301.35154892990494,1554.2367208629976,34.616546397089024,244.08853650922592,0,No Failure
2837,H02837,H,301.11662149749515,312.43348619412467,1548.6995750005492,29.63323881917878,32.98732571254396,1,Heat Dissipation Failure
2838,L02838,L,296.09945895444645,304.2511612549768,1416.4556444373743,36.154185480955846,119.05512269968759,0,No Failure
2839,M02839,M,297.2751598603002,307.65055246676843,1360.6915348448956,34.12434829926298,48.21650490621212,0,No Failure
2840,L02840,L,295.1902156694214,303.78333193051674,1361.4252571807313,56.1377401799506,53.803419799314405,0,No Failure
2841,L02841,L,300.0438606868813,307.5109723859402,1604.815247223404,29.732032215925393,147.97870653224714,0,No Failure
2842,M02842,M,298.3868578740747,309.5636622303694,1674.686514494541,50.512500311309466,260.3056069048379,0,No Failure
2843,H02843,H,296.4472694294683,307.81015607224964,1683.1512453519067,37.500652705051536,19.697448919175383,0,No Failure
2844,H02844,H,297.315540777312,308.00135973163,1470.9272663216454,38.111464647717625,35.013258804875875,0,No Failure
2845,L02845,L,301.4563598442498,311.18190928340005,1734.8302213888649,44.16984526339558,72.25320708849489,0,No Failure
2846,L02846,L,297.95406113623744,306.0545231539678,1593.9103328382193,26.027180605332617,102.75568306066226,0,No Failure
2847,M02847,M,297.7365329247682,305.99451261869234,1551.4840803671298,32.19424856924696,68.11686422113708,0,No Failure
2848,L02848,L,296.21723702772147,304.7633170581133,940.0533503951772,27.79584636388569,176.84683112797023,0,No Failure
2849,L02849,L,294.3108376990554,303.960327761468,1392.2384566389755,36.37882472064988,157.8341134492095,0,No Failure
2850,L02850,L,297.7799226528413,309.3941907532487,1266.0671461288564,31.1053244364549,56.117040746156206,0,No Failure
2851,M02851,M,298.7509702246493,310.3415765412673,1651.2342798165948,53.301917477738755,4.477633028629601,0,No Failure
